tweet_id,airline,text,sentiment_groundtruth,tweet_created
569672477967835140,Delta,@JetBlue Thanks. So the delay was the result of scheduling issues more than weather reLate Flightd problems?,negative,2015-02-22
5.6927834744179917e+17,United,@united Your social listening capabilities are awful if this is the reply for the context in which you were mentioned @stevelord212,negative,2015-02-21
569595791355981800,American,"@AmericanAir Nah, just horrible dining options outside of club. Luckily Manuel in the Admirals can make a Bloody Mary.",negative,2015-02-22
570033624306708500,American,@AmericanAir Absolutely!,positive,2015-02-23
569323082701275140,Virgin America,@VirginAmerica too bad you say it takes 10 to 14 days via YOUR confirmation email. When I inquired after 3 weeks you claim 6 to 8 weeks!,negative,2015-02-21
570306250442985500,American,@AmericanAir it's not just frustrating--it was PAID for! how do we get a refund?,negative,2015-02-24
570157210183069700,US Airways,"@usairways My flight was Cancelled Flighted Saturday. Why was my luggage not at the airport? Today, I'm supposed to have it delivered. Pathetic",negative,2015-02-24
569661154638872600,US Airways,@USAirways @PHLAirport can you pm me w answer if flt to 4278 is still on time. Been on ground over an hr w no gate. Need help. Pls,negative,2015-02-22
569619246520479740,American,@AmericanAir called executive platinum desk and got a TWO HOUR call back time... 2.5 hrs Late Flightr still no call and still stuck in Chicago,negative,2015-02-22
5.6960571031466803e+17,US Airways,"@USAirways is it policy to tell customers ""We can't help you?"" I'm sorry but this is unacceptable",negative,2015-02-22
569626796385116160,American,@AmericanAir @travisamex please please American call me so I can rebook ticket .,negative,2015-02-22
569600694388445200,American,"@AmericanAir @CAexhibitions Sorry in, like, a general way? Or sorry that incompetence/understaffing is compounding weather issues?",negative,2015-02-22
568104744025268200,US Airways,"@USAirways that link is broken. But if it's the online baggage locator, I already tried it and it gave me no useful information.",negative,2015-02-18
569959393917149200,US Airways,@USAirways our flight was rebooked with you and we want to change our seats or upgrade to 1st class. Can you help? Phones are down.,negative,2015-02-23
569318653792948200,Delta,"@JetBlue Flight 2202 out of JFK, 2 &amp; 1/2 hr delay. I could get over it if it was just  weather reLate Flightd, but considering it's not - Come on",negative,2015-02-21
5.6816505822999757e+17,US Airways,@USAirways this made me have to Cancelled Flight my car reservation and it came out to more money...why did you reschedule a time without the crew?,negative,2015-02-18
570221343985295360,Southwest,@SouthwestAir would be great if I atleast was next to my husband who is flying in the same reservation,negative,2015-02-24
568858361011154940,United,@united refreshes my browser right before checkout.error load message. Ticket price increased $358 in a matter of sec. DoUNotWantMyBusiness?,negative,2015-02-20
568458513636134900,Virgin America,@VirginAmerica your Avis rental continue button doesn't work on your website to book car. Tried 4 times on phone.  This sucks!,negative,2015-02-19
569608307184242700,American,"@AmericanAir after all, the plane didn’t land in identical or worse) conditions at GRK according to METARs.",negative,2015-02-22
569201109400555500,United,"@united in the process of purchasing ticket, when prices changed. unbelievable. #RipOffs #PriceDiscrimination",negative,2015-02-21
5.6822825703785677e+17,United,@united I'm asking if you can simplify the communications- thx,negative,2015-02-18
569815545077501950,American,@AmericanAir Your rubbish at Social Media! In the air two hours Late Flight but that's better than being Cancelled Flightled!,negative,2015-02-23
568490726419517440,United,@united flight UA5631 from SFO to Burbank has been delayed twice now. Still no plane in sight. Get it together.,negative,2015-02-19
570045818205384700,US Airways,@USAirways did a pre schooler develop your app? The thing crashes every single time.,negative,2015-02-23
569754108321607700,American,@AmericanAir I'm trying to reach the advantage department to add my number to a recent flight,negative,2015-02-22
568432609866457100,Delta,@JetBlue managers telling us to write a letter because we're upset about our tickets to leave tomorrow getting Cancelled Flightled without any notice,negative,2015-02-19
568211021497638900,US Airways,@USAirways Oh certainly. And now I have two $275 pending transactions on my bank account. Really happy that I was charged double.,negative,2015-02-18
568464798926524400,Southwest,@SouthwestAir is the best airline out there no one is better than them #OneLove #Southwest #bestairline,positive,2015-02-19
569319046790819840,United,@united 732 from Denver. We just boarded! Fingers crossed we get into the air!!!,positive,2015-02-21
570232616755929100,Delta,@JetBlue glad you like it. Feel free to steal it.,positive,2015-02-24
568588896218587140,Delta,@JetBlue my butt hurts.,negative,2015-02-19
570242641264320500,Southwest,"@SouthwestAir: Tried for VIP Live in The Vineyard but yr site went down, by the time I got in 2 redeem pts those packages gone.",negative,2015-02-24
568079633998086140,US Airways,@USAirways Thank you. But it is sad that she couldn't talk 2 a REAL person &amp; kept getting disconnected by an automated msg.,negative,2015-02-18
570272172679282700,American,@AmericanAir You Cancelled Flight my flight and there’s no way to rebook on the website or app? I have to wait 35 minutes on hold? #fail cc @Delta,negative,2015-02-24
570304912468402200,United,@united you think you boarded flight AU1066 too early? I think so.,negative,2015-02-24
569641676244791300,American,@AmericanAir why don't you have driver service to get employees to work in bad weather like hospitals etc #badmgmt #AmericanAirlines,negative,2015-02-22
569623359304003600,US Airways,@USAirways horrible cust service exp at DIA today. Wife waited 3 hrs on the plane b/f flight 695 was Cancelled Flightled. Still waiting for bags.,negative,2015-02-22
568600552814174200,Delta,@JetBlue Thank you. I really would have preferred Jet Blue. You guys have the best seats in the business.,positive,2015-02-19
569567685719101440,United,"@united When my United flight arrives Late Flight and I'm told to re-book my connecting United flight, you characterize that as a ""no show""",negative,2015-02-22
568088090620919800,US Airways,Spend 1 HOUR on hold with @USAirways .,negative,2015-02-18
569698963428925440,American,@AmericanAir you have let me down. Seriously. #unhappycustomer,negative,2015-02-22
569660452428513300,United,@united thank you for following up!,positive,2015-02-22
569827255653941250,US Airways,@usairways Seriously. This is ridiculous. I shouldn't have to wait a hour for my luggage after I land. #wtf,negative,2015-02-23
569916664130637800,American,@AmericanAir I need to rebook and I cannot get an agent. Can you help?,negative,2015-02-23
569233861651144700,Delta,@JetBlue that sucks. Oh well.,negative,2015-02-21
570244910563110900,American,@AmericanAir I guess I was one of the select few that hadn't had many problems before this and all the sudden my whole trip got jacked,negative,2015-02-24
569183099495383040,Southwest,@SouthwestAir You guys are just being disrespectful at this point... learned my lesson about this airline,negative,2015-02-21
569633689665216500,American,@AmericanAir I did. 5 times. With 4 of those being hung up on. The other one it finally sent me to the call back notification. #FixYourStuff,negative,2015-02-22
567846970141716500,Virgin America,@VirginAmerica @JezzieGoldz would have been a rough trip but LUCKILY we were on a #virginamerica flight. #weather,positive,2015-02-17
570198775203016700,Southwest,"@SouthwestAir customer service at FLL, BWI,and PIT have been terrible.no one knows where his bags are.his is on a job with no clothes &amp; gear",negative,2015-02-24
569327949553520640,United,@united Did I mention that I was ON THE PLANE so is my luggage. My luggage that I'm not going to have for how many days.,negative,2015-02-21
568787022472740860,United,@united screwing me over twice in one month. Learned my lesson. We are through.,negative,2015-02-20
569259575800569860,United,"@united no bag tagging, led to many people backing up the aisle to front with bags",negative,2015-02-21
5.6944489866069197e+17,United,"@united thanks for letting me sleep at DIA to ensure you ruin as much of my vacation as possible. Wait, no, fuck you. #unitedairlinessucks",negative,2015-02-22
568969274410168300,US Airways,"@USAirways figure it out, have had 2 Cancelled Flightled flights in the past week. Now coming home 2 hour delay, and cart that pulls plane just broke",negative,2015-02-20
570074583379939300,United,@united Well the bar is set low! You guys are really good at the apology game! What will change? When will u guys learn?,negative,2015-02-23
569864693998690300,Southwest,@SouthwestAir  Just sent DM. Thanks for your attentiveness to this matter.,positive,2015-02-23
568264293478744060,United,"@united yes, Thx! At 10:35 (landed at 9:20).",positive,2015-02-18
569551863260913660,Southwest,@SouthwestAir we didn't nothing was ruined just wet. Just frustrating when after traveling for 12 hours you can't change into clean clothes,negative,2015-02-22
568111503812870140,United,@united KN: not allowing me to bypass the receipt # on the refund request form. Never received receipt email. charged http://t.co/Cju102xP2k,negative,2015-02-18
568932735181578240,United,"@united, if you mean beyond opaque ""maintenance issues"", yes, that would be  basic in customer service which your EWR staff can't manage.",negative,2015-02-20
570057993770831900,American,@AmericanAir LITERALLY just told me they'd rather have an empty seat than my mom get to come earlier &amp; take me to Dr. appointment. WOW,negative,2015-02-23
